experiment_id,split,family,fuel_profile,horizon,first_seed,count,active_agents,total_agents,spot_count,role_mode,oracle_scope
CEILING-TRAFFIC-INDEPENDENT-124,development,traffic-balanced,default,4,2310000,1,2,3,6,all-patrol,complete-two-active-patrol-own-traffic-full-match-dp
CEILING-TRAFFIC-INDEPENDENT-124,holdout,traffic-balanced,default,4,2310001,3,2,3,6,all-patrol,complete-two-active-patrol-own-traffic-full-match-dp
CEILING-TRAFFIC-INDEPENDENT-124,development,traffic-duplicate,default,4,2310100,1,2,3,6,all-patrol,complete-two-active-patrol-own-traffic-full-match-dp
CEILING-TRAFFIC-INDEPENDENT-124,holdout,traffic-duplicate,default,4,2310101,3,2,3,6,all-patrol,complete-two-active-patrol-own-traffic-full-match-dp
CEILING-TRAFFIC-INDEPENDENT-124,development,threshold-loop,default,4,2310200,1,2,3,6,all-patrol,complete-two-active-patrol-own-traffic-full-match-dp
CEILING-TRAFFIC-INDEPENDENT-124,holdout,threshold-loop,default,4,2310201,3,2,3,6,all-patrol,complete-two-active-patrol-own-traffic-full-match-dp
CEILING-TRAFFIC-INDEPENDENT-124,development,jam-loop,default,4,2310300,1,2,3,6,all-patrol,complete-two-active-patrol-own-traffic-full-match-dp
CEILING-TRAFFIC-INDEPENDENT-124,holdout,jam-loop,default,4,2310301,3,2,3,6,all-patrol,complete-two-active-patrol-own-traffic-full-match-dp
CEILING-TRAFFIC-INDEPENDENT-124,development,traffic-stock,default,4,2310400,1,2,3,6,all-patrol,complete-two-active-patrol-own-traffic-full-match-dp
CEILING-TRAFFIC-INDEPENDENT-124,holdout,traffic-stock,default,4,2310401,3,2,3,6,all-patrol,complete-two-active-patrol-own-traffic-full-match-dp
CEILING-TRAFFIC-INDEPENDENT-124,development,traffic-terminal,default,4,2310500,1,2,3,6,all-patrol,complete-two-active-patrol-own-traffic-full-match-dp
CEILING-TRAFFIC-INDEPENDENT-124,holdout,traffic-terminal,default,4,2310501,3,2,3,6,all-patrol,complete-two-active-patrol-own-traffic-full-match-dp
CEILING-TRAFFIC-INDEPENDENT-124,development,traffic-balanced,high,4,2320000,1,2,3,6,all-patrol,complete-two-active-patrol-own-traffic-full-match-dp
CEILING-TRAFFIC-INDEPENDENT-124,holdout,traffic-balanced,high,4,2320001,3,2,3,6,all-patrol,complete-two-active-patrol-own-traffic-full-match-dp
CEILING-TRAFFIC-INDEPENDENT-124,development,traffic-duplicate,high,4,2320100,1,2,3,6,all-patrol,complete-two-active-patrol-own-traffic-full-match-dp
CEILING-TRAFFIC-INDEPENDENT-124,holdout,traffic-duplicate,high,4,2320101,3,2,3,6,all-patrol,complete-two-active-patrol-own-traffic-full-match-dp
CEILING-TRAFFIC-INDEPENDENT-124,development,threshold-loop,high,4,2320200,1,2,3,6,all-patrol,complete-two-active-patrol-own-traffic-full-match-dp
CEILING-TRAFFIC-INDEPENDENT-124,holdout,threshold-loop,high,4,2320201,3,2,3,6,all-patrol,complete-two-active-patrol-own-traffic-full-match-dp
CEILING-TRAFFIC-INDEPENDENT-124,development,jam-loop,high,4,2320300,1,2,3,6,all-patrol,complete-two-active-patrol-own-traffic-full-match-dp
CEILING-TRAFFIC-INDEPENDENT-124,holdout,jam-loop,high,4,2320301,3,2,3,6,all-patrol,complete-two-active-patrol-own-traffic-full-match-dp
CEILING-TRAFFIC-INDEPENDENT-124,development,traffic-stock,high,4,2320400,1,2,3,6,all-patrol,complete-two-active-patrol-own-traffic-full-match-dp
CEILING-TRAFFIC-INDEPENDENT-124,holdout,traffic-stock,high,4,2320401,3,2,3,6,all-patrol,complete-two-active-patrol-own-traffic-full-match-dp
CEILING-TRAFFIC-INDEPENDENT-124,development,traffic-terminal,high,4,2320500,1,2,3,6,all-patrol,complete-two-active-patrol-own-traffic-full-match-dp
CEILING-TRAFFIC-INDEPENDENT-124,holdout,traffic-terminal,high,4,2320501,3,2,3,6,all-patrol,complete-two-active-patrol-own-traffic-full-match-dp
